Unnamed: 0,FLIGHTDATE,FLIGHTNO,ORIGIN,DEST,DEPARTUREDATE_ZULU,ARRIVALDATE_ZULU,ORIGINOBSERVATIONTIME,DESTOBSERVATIONTIME,OUT_ZULU,IN_ZULU,DEST_STATION,ORIGIN_STATION
685,20180213,1965,HDN,IAH,2018-02-13 22:00:00+00:00,2018-02-14 00:43:00+00:00,2018-02-13 22:56:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 22:38:00+00:00,2018-02-14 01:12:00+00:00,72243012960,
677,20180213,687,EWR,IAH,2018-02-13 20:50:00+00:00,2018-02-14 00:50:00+00:00,2018-02-13 20:51:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:06:00+00:00,2018-02-14 01:00:00+00:00,72243012960,72502014734
681,20180213,1019,CUN,IAH,2018-02-13 21:50:00+00:00,2018-02-14 00:20:00+00:00,2018-02-13 21:48:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 00:31:00+00:00,2018-02-14 02:48:00+00:00,72243012960,76595099999
683,20180213,1252,SAT,IAH,2018-02-13 23:50:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 23:51:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 23:44:00+00:00,2018-02-14 00:42:00+00:00,72243012960,72253012921
655,20180213,1851,SJC,IAH,2018-02-13 21:05:00+00:00,2018-02-14 00:48:00+00:00,2018-02-13 21:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:02:00+00:00,2018-02-14 00:50:00+00:00,72243012960,
692,20180213,1954,LAS,IAH,2018-02-13 21:32:00+00:00,2018-02-14 00:30:00+00:00,2018-02-13 21:56:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:22:00+00:00,2018-02-14 00:12:00+00:00,72243012960,
693,20180213,4,LHR,IAH,2018-02-13 13:35:00+00:00,2018-02-14 00:15:00+00:00,2018-02-13 13:20:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 13:32:00+00:00,2018-02-14 00:21:00+00:00,72243012960,03772099999
695,20180213,2096,SNA,IAH,2018-02-13 21:30:00+00:00,2018-02-14 00:41:00+00:00,2018-02-13 21:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:20:00+00:00,2018-02-14 00:48:00+00:00,72243012960,72297793184
696,20180213,488,MFE,IAH,2018-02-13 23:10:00+00:00,2018-02-14 00:29:00+00:00,2018-02-13 23:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 22:57:00+00:00,2018-02-14 00:13:00+00:00,72243012960,
675,20180213,1963,LAX,IAH,2018-02-13 20:45:00+00:00,2018-02-14 00:01:00+00:00,2018-02-13 20:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:38:00+00:00,2018-02-13 23:51:00+00:00,72243012960,72295023174
652,20180213,1516,LIR,IAH,2018-02-13 20:20:00+00:00,2018-02-14 00:00:00+00:00,2018-02-13 20:00:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:32:00+00:00,2018-02-14 00:38:00+00:00,72243012960,78774099999
700,20180213,1155,SFO,IAH,2018-02-13 21:00:00+00:00,2018-02-14 00:54:00+00:00,2018-02-13 21:56:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:00:00+00:00,2018-02-14 00:59:00+00:00,72243012960,72494023234
638,20180213,1079,EGE,IAH,2018-02-13 22:05:00+00:00,2018-02-14 00:47:00+00:00,2018-02-13 22:56:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 22:02:00+00:00,2018-02-14 00:45:00+00:00,72243012960,72467523063
634,20180213,2099,SAN,IAH,2018-02-13 21:25:00+00:00,2018-02-14 00:30:00+00:00,2018-02-13 21:51:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:25:00+00:00,2018-02-14 00:44:00+00:00,72243012960,72290023188
633,20180213,47,FRA,IAH,2018-02-13 12:50:00+00:00,2018-02-14 00:10:00+00:00,2018-02-13 12:20:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 12:45:00+00:00,2018-02-14 00:32:00+00:00,72243012960,10637099999
642,20180213,1099,SJO,IAH,2018-02-13 20:30:00+00:00,2018-02-14 00:25:00+00:00,2018-02-13 20:00:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:25:00+00:00,2018-02-14 00:15:00+00:00,72243012960,78762099999
629,20180213,1894,MSY,IAH,2018-02-13 23:06:00+00:00,2018-02-14 00:30:00+00:00,2018-02-13 23:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 23:05:00+00:00,2018-02-14 00:28:00+00:00,72243012960,72231012916
637,20180213,2087,SMF,IAH,2018-02-13 21:05:00+00:00,2018-02-14 00:45:00+00:00,2018-02-13 21:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:55:00+00:00,2018-02-14 00:35:00+00:00,72243012960,72483993225
649,20180213,1888,PDX,IAH,2018-02-13 20:50:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 21:43:00+00:00,2018-02-14 01:45:00+00:00,72243012960,72698024229
648,20180213,1867,SEA,IAH,2018-02-13 20:20:00+00:00,2018-02-14 00:37:00+00:00,2018-02-13 20:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 20:21:00+00:00,2018-02-14 00:39:00+00:00,72243012960,72793024233
647,20180213,630,AUS,IAH,2018-02-13 23:30:00+00:00,2018-02-14 00:35:00+00:00,2018-02-13 23:53:00+00:00,2018-02-14 00:53:00+00:00,2018-02-13 23:22:00+00:00,2018-02-14 00:17:00+00:00,72243012960,72254013904
676,20180213,1793,IAH,SAT,2018-02-14 00:05:00+00:00,2018-02-14 01:12:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 01:51:00+00:00,2018-02-14 00:18:00+00:00,2018-02-14 01:22:00+00:00,72253012921,72243012960
702,20180213,668,SJU,IAH,2018-02-13 21:00:00+00:00,2018-02-14 01:55:00+00:00,2018-02-13 21:56:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 20:49:00+00:00,2018-02-14 01:35:00+00:00,72243012960,
679,20180213,249,IAD,IAH,2018-02-13 22:20:00+00:00,2018-02-14 01:48:00+00:00,2018-02-13 22:52:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 22:52:00+00:00,2018-02-14 02:07:00+00:00,72243012960,72403093738
672,20180213,1247,DCA,IAH,2018-02-13 21:25:00+00:00,2018-02-14 01:00:00+00:00,2018-02-13 21:52:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 21:13:00+00:00,2018-02-14 00:40:00+00:00,72243012960,72405013743
698,20180213,258,ATL,IAH,2018-02-13 22:37:00+00:00,2018-02-14 01:00:00+00:00,2018-02-13 22:52:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 22:34:00+00:00,2018-02-14 00:47:00+00:00,72243012960,72219013874
701,20180213,2164,SNA,IAH,2018-02-13 22:31:00+00:00,2018-02-14 01:38:00+00:00,2018-02-13 22:53:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 22:59:00+00:00,2018-02-14 02:04:00+00:00,72243012960,72297793184
688,20180213,1838,MEX,IAH,2018-02-13 23:25:00+00:00,2018-02-14 01:45:00+00:00,2018-02-13 23:48:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 23:16:00+00:00,2018-02-14 01:26:00+00:00,72243012960,76679399999
643,20180213,1241,LAX,IAH,2018-02-13 21:44:00+00:00,2018-02-14 01:00:00+00:00,2018-02-13 21:53:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 21:35:00+00:00,2018-02-14 00:50:00+00:00,72243012960,72295023174
699,20180213,833,LGA,IAH,2018-02-13 20:45:00+00:00,2018-02-14 01:00:00+00:00,2018-02-13 20:51:00+00:00,2018-02-14 01:53:00+00:00,2018-02-13 20:44:00+00:00,2018-02-14 00:51:00+00:00,72243012960,72503014732
632,20180213,2029,DEN,SAT,2018-02-14 00:35:00+00:00,2018-02-14 02:44:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:51:00+00:00,2018-02-14 00:31:00+00:00,2018-02-14 02:25:00+00:00,72253012921,72565003017
645,20180213,316,IAD,SAT,2018-02-13 22:20:00+00:00,2018-02-14 02:12:00+00:00,2018-02-13 22:52:00+00:00,2018-02-14 02:51:00+00:00,2018-02-13 22:14:00+00:00,2018-02-14 01:44:00+00:00,72253012921,72403093738
697,20180213,942,MSY,IAH,2018-02-14 00:47:00+00:00,2018-02-14 02:10:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:36:00+00:00,2018-02-14 01:57:00+00:00,72243012960,72231012916
686,20180213,1184,DEN,IAH,2018-02-14 00:25:00+00:00,2018-02-14 02:44:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:22:00+00:00,2018-02-14 02:46:00+00:00,72243012960,72565003017
631,20180213,2045,BOS,IAH,2018-02-13 21:50:00+00:00,2018-02-14 02:26:00+00:00,2018-02-13 21:54:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 21:45:00+00:00,2018-02-14 02:18:00+00:00,72243012960,72509014739
694,20180213,1179,LAS,IAH,2018-02-13 23:49:00+00:00,2018-02-14 02:45:00+00:00,2018-02-13 23:56:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:44:00+00:00,2018-02-14 02:35:00+00:00,72243012960,
680,20180213,672,SAN,IAH,2018-02-13 23:35:00+00:00,2018-02-14 02:44:00+00:00,2018-02-13 23:51:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:24:00+00:00,2018-02-14 02:47:00+00:00,72243012960,72290023188
689,20180213,1411,BWI,IAH,2018-02-13 23:06:00+00:00,2018-02-14 02:43:00+00:00,2018-02-13 23:54:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:45:00+00:00,2018-02-14 04:01:00+00:00,72243012960,72406093721
690,20180213,1720,LGA,IAH,2018-02-13 22:13:00+00:00,2018-02-14 02:26:00+00:00,2018-02-13 22:51:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 22:16:00+00:00,2018-02-14 02:20:00+00:00,72243012960,72503014732
658,20180213,991,MCO,IAH,2018-02-14 00:06:00+00:00,2018-02-14 02:45:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:10:00+00:00,2018-02-14 02:42:00+00:00,72243012960,72205012815
650,20180213,2390,MCI,IAH,2018-02-14 00:38:00+00:00,2018-02-14 02:45:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:33:00+00:00,2018-02-14 02:27:00+00:00,72243012960,72446003947
653,20180213,1234,TPA,IAH,2018-02-13 23:50:00+00:00,2018-02-14 02:19:00+00:00,2018-02-13 23:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:44:00+00:00,2018-02-14 02:20:00+00:00,72243012960,72211012842
654,20180213,537,SEA,IAH,2018-02-13 22:25:00+00:00,2018-02-14 02:44:00+00:00,2018-02-13 22:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 22:25:00+00:00,2018-02-14 02:44:00+00:00,72243012960,72793024233
661,20180213,2111,SAT,IAH,2018-02-14 01:10:00+00:00,2018-02-14 02:14:00+00:00,2018-02-14 01:51:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:59:00+00:00,2018-02-14 02:09:00+00:00,72243012960,72253012921
664,20180213,1810,EWR,IAH,2018-02-13 22:10:00+00:00,2018-02-14 02:12:00+00:00,2018-02-13 22:51:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 22:07:00+00:00,2018-02-14 02:03:00+00:00,72243012960,72502014734
636,20180213,2134,AUS,IAH,2018-02-14 01:44:00+00:00,2018-02-14 02:45:00+00:00,2018-02-14 01:05:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 01:41:00+00:00,2018-02-14 02:50:00+00:00,72243012960,72254013904
667,20180213,1058,CUN,IAH,2018-02-13 23:35:00+00:00,2018-02-14 02:05:00+00:00,2018-02-13 23:40:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:27:00+00:00,2018-02-14 02:03:00+00:00,72243012960,76595099999
641,20180213,1722,ORD,IAH,2018-02-13 23:45:00+00:00,2018-02-14 02:39:00+00:00,2018-02-13 23:51:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:40:00+00:00,2018-02-14 02:29:00+00:00,72243012960,72530094846
669,20180213,1148,LAX,IAH,2018-02-13 23:29:00+00:00,2018-02-14 02:45:00+00:00,2018-02-13 23:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 23:27:00+00:00,2018-02-14 02:32:00+00:00,72243012960,72295023174
674,20180213,2109,DFW,IAH,2018-02-14 00:50:00+00:00,2018-02-14 02:04:00+00:00,2018-02-14 00:53:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 00:41:00+00:00,2018-02-14 01:45:00+00:00,72243012960,72259003927
668,20180213,1556,SFO,IAH,2018-02-13 22:55:00+00:00,2018-02-14 02:41:00+00:00,2018-02-13 22:56:00+00:00,2018-02-14 02:53:00+00:00,2018-02-13 22:47:00+00:00,2018-02-14 02:34:00+00:00,72243012960,72494023234
639,20180213,530,IAH,SAT,2018-02-14 02:35:00+00:00,2018-02-14 03:43:00+00:00,2018-02-14 02:53:00+00:00,2018-02-14 03:51:00+00:00,2018-02-14 02:41:00+00:00,2018-02-14 03:40:00+00:00,72253012921,72243012960
687,20180213,1878,SFO,IAH,2018-02-14 00:10:00+00:00,2018-02-14 03:54:00+00:00,2018-02-14 00:56:00+00:00,2018-02-14 03:53:00+00:00,2018-02-14 00:02:00+00:00,2018-02-14 03:57:00+00:00,72243012960,72494023234
671,20180213,1167,LGA,IAH,2018-02-13 23:30:00+00:00,2018-02-14 03:45:00+00:00,2018-02-13 23:51:00+00:00,2018-02-14 03:53:00+00:00,2018-02-13 23:28:00+00:00,2018-02-14 03:34:00+00:00,72243012960,72503014732
703,20180213,1029,MEX,IAH,2018-02-14 00:55:00+00:00,2018-02-14 03:15:00+00:00,2018-02-14 00:46:00+00:00,2018-02-14 03:53:00+00:00,2018-02-14 00:48:00+00:00,2018-02-14 03:17:00+00:00,72243012960,76679399999
644,20180213,1247,IAH,SAT,2018-02-14 03:40:00+00:00,2018-02-14 04:48:00+00:00,2018-02-14 03:53:00+00:00,2018-02-14 04:51:00+00:00,2018-02-14 03:36:00+00:00,2018-02-14 04:37:00+00:00,72253012921,72243012960
662,20180213,2382,DCA,IAH,2018-02-14 00:54:00+00:00,2018-02-14 04:30:00+00:00,2018-02-14 00:52:00+00:00,2018-02-14 04:53:00+00:00,2018-02-14 00:35:00+00:00,2018-02-14 03:50:00+00:00,72243012960,72405013743
704,20180213,1113,ORD,IAH,2018-02-14 01:35:00+00:00,2018-02-14 04:24:00+00:00,2018-02-14 01:51:00+00:00,2018-02-14 04:53:00+00:00,2018-02-14 01:28:00+00:00,2018-02-14 04:08:00+00:00,72243012960,72530094846
640,20180213,2172,EWR,IAH,2018-02-14 01:20:00+00:00,2018-02-14 05:27:00+00:00,2018-02-14 01:51:00+00:00,2018-02-14 05:53:00+00:00,2018-02-14 01:09:00+00:00,2018-02-14 05:14:00+00:00,72243012960,72502014734
651,20180213,457,DEN,IAH,2018-02-14 04:10:00+00:00,2018-02-14 06:29:00+00:00,2018-02-14 04:53:00+00:00,2018-02-14 06:53:00+00:00,2018-02-14 04:05:00+00:00,2018-02-14 06:12:00+00:00,72243012960,72565003017
709,20180214,1036,UIO,IAH,2018-02-14 06:35:00+00:00,2018-02-14 11:55:00+00:00,,2018-02-14 11:53:00+00:00,2018-02-14 06:32:00+00:00,2018-02-14 11:34:00+00:00,72243012960,
718,20180214,1459,POS,IAH,2018-02-14 05:10:00+00:00,2018-02-14 11:20:00+00:00,2018-02-14 05:00:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 05:09:00+00:00,2018-02-14 11:17:00+00:00,72243012960,
723,20180214,1006,BOG,IAH,2018-02-14 06:14:00+00:00,2018-02-14 11:29:00+00:00,2018-02-14 06:00:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 06:04:00+00:00,2018-02-14 11:02:00+00:00,72243012960,80222099999
657,20180213,818,EZE,IAH,2018-02-14 01:20:00+00:00,2018-02-14 11:45:00+00:00,2018-02-14 01:00:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 01:05:00+00:00,2018-02-14 10:53:00+00:00,72243012960,87576099999
635,20180213,717,LAX,IAH,2018-02-14 07:59:00+00:00,2018-02-14 11:15:00+00:00,2018-02-14 07:53:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 07:57:00+00:00,2018-02-14 11:06:00+00:00,72243012960,72295023174
628,20180213,128,GIG,IAH,2018-02-14 00:40:00+00:00,2018-02-14 11:30:00+00:00,2018-02-14 00:00:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 00:35:00+00:00,2018-02-14 10:40:00+00:00,72243012960,
722,20180214,1920,AUS,IAH,2018-02-14 11:46:00+00:00,2018-02-14 12:40:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 11:43:00+00:00,2018-02-14 12:37:00+00:00,72243012960,72254013904
721,20180214,1614,LAX,IAH,2018-02-14 09:07:00+00:00,2018-02-14 12:20:00+00:00,2018-02-14 09:53:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 09:01:00+00:00,2018-02-14 12:08:00+00:00,72243012960,72295023174
716,20180214,2108,SAT,IAH,2018-02-14 11:55:00+00:00,2018-02-14 12:55:00+00:00,2018-02-14 11:51:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 12:04:00+00:00,2018-02-14 13:04:00+00:00,72243012960,72253012921
714,20180214,1200,SFO,IAH,2018-02-14 09:02:00+00:00,2018-02-14 12:38:00+00:00,2018-02-14 09:56:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 09:19:00+00:00,2018-02-14 13:02:00+00:00,72243012960,72494023234
684,20180213,104,GRU,IAH,2018-02-14 01:35:00+00:00,2018-02-14 12:00:00+00:00,,2018-02-14 12:53:00+00:00,2018-02-14 01:25:00+00:00,2018-02-14 11:18:00+00:00,72243012960,83075099999
724,20180214,1084,MSY,IAH,2018-02-14 11:30:00+00:00,2018-02-14 12:49:00+00:00,2018-02-14 11:27:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 11:24:00+00:00,2018-02-14 12:34:00+00:00,72243012960,72231012916
630,20180213,846,SCL,IAH,2018-02-14 02:30:00+00:00,2018-02-14 12:10:00+00:00,2018-02-14 02:00:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 02:20:00+00:00,2018-02-14 11:54:00+00:00,72243012960,85574099999
707,20180214,1821,DFW,IAH,2018-02-14 11:25:00+00:00,2018-02-14 12:37:00+00:00,2018-02-14 11:53:00+00:00,2018-02-14 12:53:00+00:00,2018-02-14 11:18:00+00:00,2018-02-14 12:17:00+00:00,72243012960,72259003927
706,20180214,855,LIM,IAH,2018-02-14 05:50:00+00:00,2018-02-14 12:20:00+00:00,,2018-02-14 12:53:00+00:00,2018-02-14 05:47:00+00:00,2018-02-14 12:01:00+00:00,72243012960,
646,20180213,252,HNL,IAH,2018-02-14 06:20:00+00:00,2018-02-14 13:50:00+00:00,2018-02-14 06:53:00+00:00,2018-02-14 13:53:00+00:00,2018-02-14 06:17:00+00:00,2018-02-14 13:23:00+00:00,72243012960,
710,20180214,241,EWR,ATL,2018-02-14 11:05:00+00:00,2018-02-14 13:43:00+00:00,2018-02-14 11:07:00+00:00,2018-02-14 13:55:00+00:00,2018-02-14 11:04:00+00:00,2018-02-14 13:44:00+00:00,72219013874,72502014734
708,20180214,475,EWR,ATL,2018-02-14 12:20:00+00:00,2018-02-14 14:54:00+00:00,2018-02-14 12:11:00+00:00,2018-02-14 14:52:00+00:00,2018-02-14 12:13:00+00:00,2018-02-14 14:46:00+00:00,72219013874,72502014734
729,20180214,482,IAH,AUS,2018-02-14 13:39:00+00:00,2018-02-14 14:42:00+00:00,2018-02-14 13:53:00+00:00,2018-02-14 14:55:00+00:00,2018-02-14 13:35:00+00:00,2018-02-14 14:39:00+00:00,72254013904,72243012960
705,20180214,333,IAH,ATL,2018-02-14 13:35:00+00:00,2018-02-14 15:43:00+00:00,2018-02-14 13:53:00+00:00,2018-02-14 15:52:00+00:00,2018-02-14 13:31:00+00:00,2018-02-14 15:32:00+00:00,72219013874,72243012960
730,20180214,1759,IAH,AUS,2018-02-14 16:01:00+00:00,2018-02-14 17:04:00+00:00,2018-02-14 16:53:00+00:00,2018-02-14 17:53:00+00:00,2018-02-14 15:48:00+00:00,2018-02-14 16:49:00+00:00,72254013904,72243012960
717,20180214,1525,ORD,AUS,2018-02-14 15:09:00+00:00,2018-02-14 18:10:00+00:00,2018-02-14 15:51:00+00:00,2018-02-14 18:53:00+00:00,2018-02-14 14:58:00+00:00,2018-02-14 17:50:00+00:00,72254013904,72530094846
711,20180214,2103,IAH,MCO,2018-02-15 01:55:00+00:00,2018-02-15 04:16:00+00:00,2018-02-15 01:53:00+00:00,2018-02-15 04:53:00+00:00,2018-02-15 01:53:00+00:00,2018-02-15 04:09:00+00:00,72205012815,72243012960
732,20180214,2159,ORD,DTW,2018-02-15 03:20:00+00:00,2018-02-15 04:41:00+00:00,2018-02-15 03:16:00+00:00,2018-02-15 04:53:00+00:00,2018-02-15 03:15:00+00:00,2018-02-15 04:31:00+00:00,72537094847,72530094846
727,20180214,738,DEN,MCO,2018-02-15 01:05:00+00:00,2018-02-15 04:35:00+00:00,2018-02-15 01:53:00+00:00,2018-02-15 04:53:00+00:00,2018-02-15 01:18:00+00:00,2018-02-15 04:42:00+00:00,72205012815,72565003017
728,20180214,1991,EWR,MCO,2018-02-15 02:55:00+00:00,2018-02-15 05:43:00+00:00,2018-02-15 02:51:00+00:00,2018-02-15 05:53:00+00:00,2018-02-15 02:47:00+00:00,2018-02-15 05:15:00+00:00,72205012815,72502014734
720,20180214,705,SFO,ORD,2018-02-15 02:43:00+00:00,2018-02-15 06:45:00+00:00,2018-02-15 02:19:00+00:00,2018-02-15 06:51:00+00:00,2018-02-15 07:00:00+00:00,2018-02-15 10:35:00+00:00,72530094846,72494023234
725,20180214,1775,LAX,ORD,2018-02-15 01:59:00+00:00,2018-02-15 06:01:00+00:00,2018-02-15 01:53:00+00:00,2018-02-15 06:51:00+00:00,2018-02-15 01:52:00+00:00,2018-02-15 05:15:00+00:00,72530094846,72295023174
726,20180214,745,PDX,ORD,2018-02-15 07:20:00+00:00,2018-02-15 11:14:00+00:00,2018-02-15 07:53:00+00:00,2018-02-15 11:20:00+00:00,2018-02-15 07:02:00+00:00,2018-02-15 10:26:00+00:00,72530094846,72698024229
719,20180214,844,GRU,ORD,2018-02-15 00:45:00+00:00,2018-02-15 11:30:00+00:00,,2018-02-15 11:20:00+00:00,2018-02-15 00:23:00+00:00,2018-02-15 11:08:00+00:00,72530094846,83075099999
715,20180214,448,LAS,ORD,2018-02-15 07:33:00+00:00,2018-02-15 11:11:00+00:00,2018-02-15 07:56:00+00:00,2018-02-15 11:20:00+00:00,2018-02-15 07:27:00+00:00,2018-02-15 10:25:00+00:00,72530094846,
713,20180214,660,LAX,ORD,2018-02-15 07:00:00+00:00,2018-02-15 11:02:00+00:00,2018-02-15 07:53:00+00:00,2018-02-15 11:20:00+00:00,2018-02-15 07:00:00+00:00,2018-02-15 10:22:00+00:00,72530094846,72295023174
731,20180214,995,SFO,ORD,2018-02-15 07:15:00+00:00,2018-02-15 11:28:00+00:00,2018-02-15 07:56:00+00:00,2018-02-15 11:20:00+00:00,2018-02-15 07:12:00+00:00,2018-02-15 10:46:00+00:00,72530094846,72494023234
712,20180214,1206,SEA,ORD,2018-02-15 07:20:00+00:00,2018-02-15 11:16:00+00:00,2018-02-15 07:53:00+00:00,2018-02-15 11:20:00+00:00,2018-02-15 07:17:00+00:00,2018-02-15 10:47:00+00:00,72530094846,72793024233
765,20180215,441,CVG,ORD,2018-02-15 13:35:00+00:00,2018-02-15 15:06:00+00:00,2018-02-15 13:10:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 13:30:00+00:00,2018-02-15 14:42:00+00:00,72530094846,72421093814
785,20180215,374,IAD,ORD,2018-02-15 13:09:00+00:00,2018-02-15 15:19:00+00:00,2018-02-15 13:52:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 13:07:00+00:00,2018-02-15 15:25:00+00:00,72530094846,72403093738
783,20180215,463,LGA,ORD,2018-02-15 13:00:00+00:00,2018-02-15 15:45:00+00:00,2018-02-15 13:51:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 13:00:00+00:00,2018-02-15 15:31:00+00:00,72530094846,72503014732
782,20180215,722,YYZ,ORD,2018-02-15 13:45:00+00:00,2018-02-15 15:43:00+00:00,2018-02-15 13:00:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 13:48:00+00:00,2018-02-15 16:04:00+00:00,72530094846,71624099999
778,20180215,446,DCA,ORD,2018-02-15 13:00:00+00:00,2018-02-15 15:19:00+00:00,2018-02-15 13:52:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 12:57:00+00:00,2018-02-15 15:16:00+00:00,72530094846,72405013743
774,20180215,1440,DCA,ORD,2018-02-15 12:45:00+00:00,2018-02-15 15:05:00+00:00,2018-02-15 12:52:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 12:40:00+00:00,2018-02-15 14:47:00+00:00,72530094846,72405013743
740,20180215,2097,SAT,ORD,2018-02-15 12:20:00+00:00,2018-02-15 15:04:00+00:00,2018-02-15 12:03:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 12:17:00+00:00,2018-02-15 14:53:00+00:00,72530094846,72253012921
756,20180215,977,EWR,ORD,2018-02-15 12:45:00+00:00,2018-02-15 15:16:00+00:00,2018-02-15 12:51:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 12:40:00+00:00,2018-02-15 15:13:00+00:00,72530094846,72502014734
733,20180215,635,BWI,ORD,2018-02-15 12:59:00+00:00,2018-02-15 15:09:00+00:00,2018-02-15 12:54:00+00:00,2018-02-15 15:15:00+00:00,2018-02-15 13:04:00+00:00,2018-02-15 15:18:00+00:00,72530094846,72406093721
757,20180215,791,MCI,ORD,2018-02-15 14:41:00+00:00,2018-02-15 16:17:00+00:00,2018-02-15 14:53:00+00:00,2018-02-15 16:51:00+00:00,2018-02-15 14:43:00+00:00,2018-02-15 16:06:00+00:00,72530094846,72446003947
766,20180215,426,EWR,ORD,2018-02-15 13:45:00+00:00,2018-02-15 16:29:00+00:00,2018-02-15 13:12:00+00:00,2018-02-15 16:51:00+00:00,2018-02-15 13:37:00+00:00,2018-02-15 17:43:00+00:00,72530094846,72502014734
744,20180215,806,AUS,ORD,2018-02-15 13:53:00+00:00,2018-02-15 16:33:00+00:00,2018-02-15 13:53:00+00:00,2018-02-15 16:51:00+00:00,2018-02-15 13:43:00+00:00,2018-02-15 16:47:00+00:00,72530094846,72254013904
738,20180215,449,BOS,ORD,2018-02-15 13:21:00+00:00,2018-02-15 16:20:00+00:00,2018-02-15 13:54:00+00:00,2018-02-15 16:51:00+00:00,2018-02-15 13:10:00+00:00,2018-02-15 16:23:00+00:00,72530094846,72509014739
746,20180215,609,DCA,ORD,2018-02-15 14:49:00+00:00,2018-02-15 16:52:00+00:00,2018-02-15 14:52:00+00:00,2018-02-15 16:51:00+00:00,2018-02-15 14:42:00+00:00,2018-02-15 17:03:00+00:00,72530094846,72405013743
